id,voo_id,codigo_reserva,nome_passageiro,preco,prim_classe,lugar,no_serie
398,833,2664,Passageiro 6032,128.61,False,29F,Boeing737-0000
399,298,130,Passageiro 1225,472.11,True,2B,AirbusA320-0004
400,809,4939,Passageiro 9575,309.41,False,11A,AirbusA320-0007
401,872,8552,Passageiro 4880,226.35,False,8F,Boeing737-0003
402,1012,3405,Passageiro 8580,402.19,False,7E,Boeing737-0000
403,707,2798,Passageiro 3295,407.33,False,17F,AirbusA320-0007
404,373,2363,Passageiro 2803,291.94,True,2A,AirbusA320-0001
405,183,2306,Passageiro 9010,350.6,False,22D,AirbusA320-0004
406,1023,9140,Passageiro 6023,182.37,False,12B,AirbusA320-0004
407,459,8254,Passageiro 6382,106.27,True,2C,EmbraerE195-0008
408,508,6889,Passageiro 5226,176.32,False,9B,AirbusA320-0007
409,549,8857,Passageiro 5951,164.95,False,24D,AirbusA320-0004
410,810,1543,Passageiro 3716,336.48,False,23B,AirbusA320-0010
411,775,1506,Passageiro 9559,61.14,False,13A,EmbraerE195-0005
412,1050,2450,Passageiro 9942,186.59,False,27C,AirbusA320-0001
413,404,3772,Passageiro 3219,181.75,False,11A,AirbusA320-0007
414,709,8491,Passageiro 3448,791.02,True,3D,AirbusA320-0004
415,907,5110,Passageiro 4616,132.36,False,5B,Boeing737-0009
416,403,3797,Passageiro 2699,372.77,False,15E,Boeing737-0003
417,744,9278,Passageiro 5975,406.15,False,15C,AirbusA320-0001
418,759,6876,Passageiro 5309,95.72,False,14B,EmbraerE195-0005
419,1007,3354,Passageiro 1556,380.58,False,9F,AirbusA320-0001
420,458,6830,Passageiro 2447,743.79,True,2E,Boeing737-0000
421,634,2048,Passageiro 7384,390.4,False,5F,Boeing737-0003
422,758,2934,Passageiro 3385,999.09,True,3E,EmbraerE195-0008
423,1011,5668,Passageiro 1313,303.09,True,2A,EmbraerE195-0002
424,397,4082,Passageiro 8698,323.81,False,22D,EmbraerE195-0011
425,688,1624,Passageiro 8850,68.36,False,12F,AirbusA320-0001
426,281,8760,Passageiro 8171,468.68,True,1E,EmbraerE195-0011
427,955,3687,Passageiro 8157,125.2,False,29E,Boeing737-0006
428,740,7856,Passageiro 2564,207.63,False,23F,EmbraerE195-0005
429,1060,3723,Passageiro 7034,303.78,False,24F,AirbusA320-0001
430,524,5465,Passageiro 7928,402.84,False,10E,EmbraerE195-0002
431,707,6049,Passageiro 5392,639.63,True,3D,AirbusA320-0007
432,1026,936,Passageiro 1854,386.85,False,29A,AirbusA320-0001
433,750,8688,Passageiro 7464,468.08,False,5B,EmbraerE195-0002
434,857,7813,Passageiro 9237,413.98,True,3E,AirbusA320-0010
435,726,1754,Passageiro 8118,96.01,False,26F,Boeing737-0003
436,312,1128,Passageiro 4026,347.65,True,2B,EmbraerE195-0008
437,254,4720,Passageiro 3461,121.3,False,8E,EmbraerE195-0011
438,523,879,Passageiro 3647,229.99,False,17C,EmbraerE195-0008
439,988,6305,Passageiro 1449,65.76,False,4F,EmbraerE195-0005
440,694,1133,Passageiro 7942,58.19,False,25A,AirbusA320-0007
441,780,2973,Passageiro 3757,271.0,False,10F,AirbusA320-0001
442,109,263,Passageiro 5939,242.18,False,23C,AirbusA320-0007
443,147,6367,Passageiro 7247,608.66,True,1C,Boeing737-0006
444,821,144,Passageiro 8652,301.03,False,4F,Boeing737-0000
445,155,9337,Passageiro 1278,325.67,False,22A,Boeing737-0006
446,386,3893,Passageiro 1499,80.97,False,7D,Boeing737-0009
447,820,7883,Passageiro 6081,423.39,False,18A,AirbusA320-0010
448,985,5352,Passageiro 6832,88.84,False,4A,EmbraerE195-0011
449,965,60,Passageiro 8552,131.56,True,1A,EmbraerE195-0011
450,758,2326,Passageiro 8376,246.52,False,10C,EmbraerE195-0008
451,364,535,Passageiro 6237,96.38,False,15F,EmbraerE195-0011
452,464,8023,Passageiro 8939,171.83,False,23D,EmbraerE195-0002
453,959,8383,Passageiro 5157,153.34,True,3F,EmbraerE195-0011
454,838,5716,Passageiro 9056,447.79,False,22B,Boeing737-0000
455,641,5817,Passageiro 9493,287.79,False,16A,Boeing737-0006
456,251,5285,Passageiro 6611,236.11,True,3C,AirbusA320-0007
457,967,2939,Passageiro 7460,463.43,False,7B,Boeing737-0009
458,752,6620,Passageiro 7645,113.17,False,29C,EmbraerE195-0008
459,614,5139,Passageiro 1573,924.81,True,1F,EmbraerE195-0008
460,167,9477,Passageiro 2114,221.82,False,9E,AirbusA320-0001
461,702,2530,Passageiro 5948,270.57,False,5A,EmbraerE195-0005
462,577,8559,Passageiro 4084,461.2,False,11E,AirbusA320-0004
463,433,4735,Passageiro 1459,317.36,False,18A,Boeing737-0009
464,198,5827,Passageiro 5847,429.2,False,22A,EmbraerE195-0008
465,982,4401,Passageiro 1490,121.72,False,17C,AirbusA320-0004
466,269,4883,Passageiro 5207,394.76,False,19D,AirbusA320-0007
467,853,8138,Passageiro 3937,280.75,False,9C,EmbraerE195-0005
468,572,608,Passageiro 1831,245.2,False,4E,EmbraerE195-0008
469,310,8701,Passageiro 7237,144.12,False,25C,Boeing737-0009
470,1050,1515,Passageiro 8856,379.85,False,27B,AirbusA320-0001
471,196,9494,Passageiro 9920,685.11,True,1E,EmbraerE195-0005
472,248,5499,Passageiro 1316,271.28,False,14E,AirbusA320-0001
473,115,9231,Passageiro 4606,441.69,False,25E,Boeing737-0009
474,540,8137,Passageiro 3807,180.52,False,8B,Boeing737-0009
475,418,8352,Passageiro 4341,302.19,False,19B,Boeing737-0009
476,23,1375,Passageiro 8179,71.29,False,13C,Boeing737-0003
477,881,6216,Passageiro 2740,716.27,True,1E,Boeing737-0000
478,825,5307,Passageiro 4558,478.84,True,3D,Boeing737-0009
479,1007,1453,Passageiro 9819,73.05,False,27E,AirbusA320-0001
480,259,4503,Passageiro 9105,504.16,True,2D,AirbusA320-0010
481,880,718,Passageiro 9062,330.39,True,3B,Boeing737-0009
482,363,3690,Passageiro 3981,252.21,False,25C,Boeing737-0006
483,368,1982,Passageiro 9024,95.5,False,10D,Boeing737-0000
484,791,3486,Passageiro 9100,95.58,False,23D,AirbusA320-0004
485,379,1851,Passageiro 1424,473.19,False,18F,Boeing737-0003
486,796,1621,Passageiro 7929,195.93,False,9B,EmbraerE195-0008
487,549,6456,Passageiro 2737,72.63,False,18F,AirbusA320-0004
488,739,7924,Passageiro 2552,861.95,True,3C,Boeing737-0009
489,496,4076,Passageiro 4481,174.24,False,27B,AirbusA320-0010
490,998,1774,Passageiro 9233,299.69,False,12B,EmbraerE195-0002
491,470,7866,Passageiro 8051,178.46,False,5A,EmbraerE195-0005
492,305,6625,Passageiro 3288,245.32,True,2F,Boeing737-0009
493,656,1304,Passageiro 7670,470.3,False,18C,AirbusA320-0010
494,722,8896,Passageiro 3059,624.75,True,3E,AirbusA320-0001
495,762,9049,Passageiro 8378,373.91,False,18A,EmbraerE195-0005
496,380,7686,Passageiro 1517,80.24,False,18E,AirbusA320-0001
497,786,642,Passageiro 6587,938.35,True,1B,AirbusA320-0010
498,434,8769,Passageiro 7482,464.94,False,25D,EmbraerE195-0002
499,228,2677,Passageiro 4823,344.48,False,14D,Boeing737-0003
500,306,9349,Passageiro 2191,354.11,False,8E,EmbraerE195-0002
501,614,4276,Passageiro 3008,442.08,False,17C,EmbraerE195-0008
502,298,6572,Passageiro 8010,280.91,False,22E,AirbusA320-0004
503,887,6689,Passageiro 7706,404.79,False,25D,Boeing737-0003
504,202,7522,Passageiro 4605,187.05,False,10C,AirbusA320-0001
505,350,2020,Passageiro 5311,88.06,False,26C,Boeing737-0009
506,811,3967,Passageiro 3891,239.41,False,9E,Boeing737-0000
507,557,4245,Passageiro 8583,145.04,False,12C,Boeing737-0000
508,287,5895,Passageiro 5600,391.44,False,7D,EmbraerE195-0008
509,339,8336,Passageiro 6787,374.6,True,2B,AirbusA320-0007
510,1011,9087,Passageiro 5110,260.67,False,14E,EmbraerE195-0002
511,137,6015,Passageiro 5876,533.67,True,1B,EmbraerE195-0011
512,285,1081,Passageiro 2186,53.23,False,25A,Boeing737-0009
513,700,7057,Passageiro 2329,697.06,True,2A,Boeing737-0000
514,409,909,Passageiro 6321,346.41,False,18C,AirbusA320-0004
515,554,1021,Passageiro 6791,809.88,True,2A,EmbraerE195-0002
516,849,1806,Passageiro 9286,231.84,False,15B,Boeing737-0009
517,271,2065,Passageiro 6317,925.06,True,1A,Boeing737-0006
518,502,8310,Passageiro 7811,173.92,False,8F,EmbraerE195-0005
519,989,9777,Passageiro 6160,192.6,False,11C,Boeing737-0000
520,632,8517,Passageiro 7556,59.01,False,26E,EmbraerE195-0005
521,651,8069,Passageiro 7255,583.58,True,2A,EmbraerE195-0005
522,795,3584,Passageiro 5245,229.28,False,7E,AirbusA320-0004
523,721,4118,Passageiro 9525,293.71,False,17D,EmbraerE195-0011
524,86,3745,Passageiro 6103,379.51,False,6C,AirbusA320-0007
525,681,3104,Passageiro 9913,282.64,False,4E,Boeing737-0003
526,393,8391,Passageiro 3005,60.66,False,11C,Boeing737-0006
527,831,6925,Passageiro 9855,379.72,False,16B,EmbraerE195-0011
528,77,5251,Passageiro 8845,310.23,False,16E,Boeing737-0003
529,628,6242,Passageiro 6637,76.57,False,23F,EmbraerE195-0002
530,560,3309,Passageiro 4637,399.2,True,3F,AirbusA320-0001
531,658,9014,Passageiro 9478,112.08,False,23B,AirbusA320-0007
532,393,4482,Passageiro 6803,222.8,False,26D,Boeing737-0006
533,839,9052,Passageiro 4807,173.82,False,5A,AirbusA320-0007
534,817,3520,Passageiro 3420,153.37,False,18F,EmbraerE195-0008
535,650,3259,Passageiro 1293,425.63,False,4D,EmbraerE195-0005
536,57,4060,Passageiro 5636,378.92,False,27E,AirbusA320-0004
537,383,8289,Passageiro 9506,267.72,False,22D,EmbraerE195-0008
538,281,7356,Passageiro 9861,223.48,False,26A,EmbraerE195-0011
539,936,5750,Passageiro 5933,922.04,True,2F,EmbraerE195-0008
540,545,3915,Passageiro 8338,142.74,True,2C,Boeing737-0006
541,745,5406,Passageiro 6872,62.88,False,17E,Boeing737-0006
542,230,7826,Passageiro 8181,467.82,False,28B,Boeing737-0006
543,546,4738,Passageiro 9269,733.91,True,1E,Boeing737-0009
544,982,9925,Passageiro 7994,246.23,True,2C,AirbusA320-0004
545,772,4797,Passageiro 2721,219.11,False,10A,AirbusA320-0001
546,975,9066,Passageiro 1676,133.21,False,11E,Boeing737-0009
547,715,7139,Passageiro 2859,443.85,False,11C,EmbraerE195-0008
548,584,3633,Passageiro 8574,180.13,False,6F,EmbraerE195-0005
549,931,6040,Passageiro 3310,181.04,False,12B,EmbraerE195-0008
550,394,1244,Passageiro 7872,88.47,False,7F,EmbraerE195-0005
551,432,4659,Passageiro 6781,363.83,False,15C,AirbusA320-0007
552,470,1954,Passageiro 1343,358.11,True,2F,EmbraerE195-0005
553,526,653,Passageiro 9573,390.65,True,2E,AirbusA320-0004
554,337,665,Passageiro 9073,283.24,False,7C,EmbraerE195-0002
555,741,2447,Passageiro 7311,418.34,False,10F,EmbraerE195-0008
556,469,4398,Passageiro 4878,676.89,True,1D,AirbusA320-0010
557,646,5218,Passageiro 3723,176.06,False,20B,Boeing737-0000
558,863,45,Passageiro 7098,137.01,False,13B,AirbusA320-0004
559,802,8287,Passageiro 4992,627.42,True,1B,EmbraerE195-0002
560,728,8919,Passageiro 7893,500.05,True,1F,EmbraerE195-0011
561,314,8860,Passageiro 9658,409.35,False,9C,Boeing737-0006
562,512,8292,Passageiro 4198,193.4,True,3A,AirbusA320-0007
563,284,9493,Passageiro 5781,462.09,False,5F,AirbusA320-0007
564,256,5105,Passageiro 3720,516.08,True,3D,EmbraerE195-0005
565,592,5057,Passageiro 2121,873.86,True,1F,EmbraerE195-0002
566,732,562,Passageiro 6197,172.65,False,24D,EmbraerE195-0005
567,552,9958,Passageiro 4787,372.48,False,10B,Boeing737-0009
568,589,9570,Passageiro 8134,130.76,False,20F,AirbusA320-0010
569,735,7124,Passageiro 1829,223.27,False,28C,EmbraerE195-0002
570,861,5001,Passageiro 2992,191.14,False,22F,EmbraerE195-0005
571,316,4068,Passageiro 5002,408.21,False,21D,AirbusA320-0004
572,1035,4243,Passageiro 3169,159.56,False,6E,Boeing737-0000
573,546,2490,Passageiro 6749,269.3,False,18C,Boeing737-0009
574,418,47,Passageiro 9640,382.79,False,18B,Boeing737-0009
575,455,8727,Passageiro 5973,321.72,False,27D,Boeing737-0000
576,452,9408,Passageiro 2196,126.04,False,25B,EmbraerE195-0005
577,972,9879,Passageiro 7598,239.19,False,6B,AirbusA320-0004
578,422,8676,Passageiro 8040,859.54,True,1D,Boeing737-0000
579,265,4444,Passageiro 7866,62.21,False,7B,EmbraerE195-0002
580,665,2854,Passageiro 9626,436.06,True,3E,AirbusA320-0007
581,736,1200,Passageiro 8944,238.17,False,15C,Boeing737-0006
582,934,7080,Passageiro 3758,420.12,False,17F,AirbusA320-0001
583,805,9581,Passageiro 6602,110.44,False,23C,EmbraerE195-0011
584,891,9526,Passageiro 3710,272.41,False,14E,Boeing737-0000
585,479,9501,Passageiro 9702,254.42,False,24C,AirbusA320-0004
586,341,3334,Passageiro 8786,118.61,False,5C,Boeing737-0006
587,572,9227,Passageiro 4622,341.38,True,2A,EmbraerE195-0008
588,341,8823,Passageiro 6716,646.93,True,3E,Boeing737-0006
589,380,8069,Passageiro 6452,333.14,False,25D,AirbusA320-0001
590,462,1498,Passageiro 2554,537.39,True,2F,EmbraerE195-0011
591,564,5891,Passageiro 7376,226.06,False,22F,EmbraerE195-0002
592,298,5732,Passageiro 2992,434.35,False,17E,AirbusA320-0004
593,988,9315,Passageiro 8774,408.92,False,16F,EmbraerE195-0005
594,560,2717,Passageiro 1871,128.41,True,1A,AirbusA320-0001
595,311,1968,Passageiro 5438,343.83,True,2B,EmbraerE195-0005
596,886,9448,Passageiro 5401,192.64,False,29A,Boeing737-0003
597,773,4765,Passageiro 2807,497.06,False,26B,Boeing737-0006
598,415,9063,Passageiro 8292,314.93,False,22D,EmbraerE195-0005
599,729,831,Passageiro 6302,282.02,False,11C,AirbusA320-0007
600,500,5632,Passageiro 6287,251.26,False,16D,Boeing737-0009
601,408,4361,Passageiro 9272,406.11,False,5D,AirbusA320-0004
602,944,6399,Passageiro 5977,320.29,False,29E,EmbraerE195-0011
603,427,5281,Passageiro 8149,467.81,False,22C,EmbraerE195-0002
604,169,4079,Passageiro 6089,114.06,False,11B,AirbusA320-0004
605,754,4341,Passageiro 7835,237.32,False,7B,AirbusA320-0007
606,929,1283,Passageiro 7890,305.61,False,9D,AirbusA320-0004
607,986,6295,Passageiro 3909,494.31,False,14C,EmbraerE195-0011
608,608,7526,Passageiro 9240,215.03,False,4C,Boeing737-0000
609,351,1128,Passageiro 3720,267.73,False,11C,Boeing737-0009
610,440,450,Passageiro 2209,112.26,False,11D,AirbusA320-0010
611,888,2240,Passageiro 7132,269.44,True,2A,EmbraerE195-0008
612,843,5809,Passageiro 5539,490.88,False,15D,Boeing737-0006
613,164,1640,Passageiro 4380,140.67,True,3E,AirbusA320-0010
614,173,917,Passageiro 6661,425.04,False,24A,Boeing737-0003
615,692,9560,Passageiro 2868,358.91,False,29B,Boeing737-0000
616,514,3557,Passageiro 6376,467.93,False,19A,Boeing737-0006
617,763,4672,Passageiro 8234,251.82,False,24E,Boeing737-0009
618,742,9273,Passageiro 9847,150.84,False,16E,AirbusA320-0001
619,1011,4867,Passageiro 8212,609.75,True,1A,EmbraerE195-0002
620,641,7661,Passageiro 5180,87.46,False,9B,Boeing737-0006
621,360,6819,Passageiro 6326,403.32,True,1C,Boeing737-0006
622,661,9346,Passageiro 8442,771.21,True,1E,Boeing737-0006
623,429,7706,Passageiro 5708,311.1,False,15F,AirbusA320-0001
624,603,4250,Passageiro 2724,116.53,False,21E,Boeing737-0006
625,178,9353,Passageiro 1499,497.07,False,20A,EmbraerE195-0008
626,979,4329,Passageiro 6540,405.91,False,21D,Boeing737-0009
627,446,6787,Passageiro 7842,67.9,False,19E,EmbraerE195-0008
628,474,461,Passageiro 7733,402.53,False,10C,AirbusA320-0010
629,557,5382,Passageiro 4069,256.68,False,18B,Boeing737-0000
630,852,5021,Passageiro 5229,444.73,False,9E,Boeing737-0000
631,255,2847,Passageiro 4149,309.21,False,26B,AirbusA320-0010
632,691,3868,Passageiro 7794,85.56,False,19C,EmbraerE195-0002
633,293,7599,Passageiro 8526,244.45,False,22E,Boeing737-0006
634,873,7171,Passageiro 4590,275.97,True,3B,EmbraerE195-0002
635,408,4070,Passageiro 3991,420.18,False,10C,AirbusA320-0004
636,827,1988,Passageiro 6934,71.02,False,27F,Boeing737-0009
637,744,4017,Passageiro 6442,57.3,False,26A,AirbusA320-0001
638,473,1954,Passageiro 3552,280.44,False,19D,EmbraerE195-0005
639,649,3831,Passageiro 2670,188.06,False,28A,EmbraerE195-0002
640,539,7226,Passageiro 1060,417.87,False,6A,AirbusA320-0001
641,251,6369,Passageiro 8114,307.91,False,20E,AirbusA320-0007
642,643,4579,Passageiro 5932,348.99,False,8A,EmbraerE195-0008
643,599,6549,Passageiro 9433,264.47,False,13F,Boeing737-0009
644,1036,6313,Passageiro 8776,682.07,True,3D,Boeing737-0000
645,420,4128,Passageiro 7995,869.48,True,2F,AirbusA320-0004
646,482,7936,Passageiro 1802,166.48,False,20A,AirbusA320-0007
647,123,1525,Passageiro 9502,439.63,False,27C,AirbusA320-0010
648,727,5702,Passageiro 2619,176.7,True,2B,EmbraerE195-0005
649,363,2867,Passageiro 7753,410.41,False,15D,Boeing737-0006
650,518,1363,Passageiro 1006,165.07,False,25C,AirbusA320-0007
651,528,100,Passageiro 4358,385.25,True,2E,EmbraerE195-0011
652,104,1668,Passageiro 3007,143.25,False,25D,AirbusA320-0004
653,210,1969,Passageiro 6292,412.62,False,10C,AirbusA320-0001
654,869,6937,Passageiro 2644,162.21,False,9C,AirbusA320-0007
655,864,1608,Passageiro 3973,315.25,False,15D,EmbraerE195-0008
656,760,3981,Passageiro 1613,349.84,False,23B,EmbraerE195-0005
657,599,8476,Passageiro 5123,188.76,False,7A,Boeing737-0009
658,827,3173,Passageiro 9267,122.04,False,16C,Boeing737-0009
659,308,1041,Passageiro 5759,451.98,False,29A,Boeing737-0006
660,430,4057,Passageiro 9529,213.53,False,21D,EmbraerE195-0011
661,387,4233,Passageiro 3980,505.43,True,3C,Boeing737-0000
662,292,7444,Passageiro 2700,355.01,False,13D,AirbusA320-0010
663,544,3285,Passageiro 4463,142.05,False,15F,EmbraerE195-0005
664,850,5958,Passageiro 3428,251.53,False,28B,Boeing737-0009
665,394,737,Passageiro 4558,715.84,True,2A,EmbraerE195-0005
666,731,7439,Passageiro 2511,221.47,True,2A,EmbraerE195-0011
667,688,6334,Passageiro 9811,449.31,False,17B,AirbusA320-0001
668,531,3477,Passageiro 4095,461.62,False,29B,EmbraerE195-0002
669,112,5805,Passageiro 7189,334.59,False,19F,EmbraerE195-0005
670,1041,6691,Passageiro 7581,465.45,False,16F,Boeing737-0003
671,765,741,Passageiro 9007,126.91,False,26F,AirbusA320-0007
672,570,9267,Passageiro 7986,243.44,False,11C,Boeing737-0003
673,652,7883,Passageiro 4835,188.88,False,7A,AirbusA320-0007
674,982,1998,Passageiro 9713,437.55,False,19E,AirbusA320-0004
675,609,3029,Passageiro 7207,331.06,False,28D,EmbraerE195-0002
676,193,9214,Passageiro 8868,154.55,False,8D,AirbusA320-0007
677,962,5722,Passageiro 5484,295.51,False,20D,AirbusA320-0010
678,686,2118,Passageiro 8197,442.88,False,21C,Boeing737-0003
679,625,5671,Passageiro 2562,452.97,False,10B,Boeing737-0000
680,145,9701,Passageiro 7507,53.41,False,6E,EmbraerE195-0005
681,525,2953,Passageiro 7496,350.25,False,21F,AirbusA320-0004
682,920,5225,Passageiro 5203,219.39,False,29B,AirbusA320-0001
683,368,7789,Passageiro 3803,442.46,False,19D,Boeing737-0000
684,609,3673,Passageiro 5458,464.0,False,23E,EmbraerE195-0002
685,470,566,Passageiro 6600,327.06,False,22D,EmbraerE195-0005
686,977,8321,Passageiro 2034,289.02,False,25B,AirbusA320-0001
687,130,4510,Passageiro 6379,92.2,False,27B,AirbusA320-0010
688,525,375,Passageiro 3947,146.49,False,26D,AirbusA320-0004
689,666,3018,Passageiro 5201,362.81,False,10A,EmbraerE195-0002
690,524,821,Passageiro 3118,281.31,False,6C,EmbraerE195-0002
691,939,1091,Passageiro 9861,237.0,False,23F,AirbusA320-0004
692,1014,6412,Passageiro 7043,613.89,True,1E,Boeing737-0006
693,684,5672,Passageiro 8206,147.31,False,10B,EmbraerE195-0005
694,949,1490,Passageiro 7762,150.36,True,3D,AirbusA320-0007
695,594,6144,Passageiro 7112,230.03,False,18B,AirbusA320-0001
696,223,1362,Passageiro 4590,291.36,False,6B,Boeing737-0000
697,779,1385,Passageiro 1380,364.72,True,3C,AirbusA320-0010
698,421,422,Passageiro 2029,452.89,False,28D,EmbraerE195-0008
699,644,2479,Passageiro 9645,110.28,False,26F,EmbraerE195-0005
700,990,3939,Passageiro 6379,286.47,True,2E,EmbraerE195-0002
701,930,4382,Passageiro 6387,394.42,False,18D,AirbusA320-0001
702,560,5986,Passageiro 1461,139.42,False,19E,AirbusA320-0001
703,381,3106,Passageiro 3604,152.29,False,14F,Boeing737-0009
704,829,3051,Passageiro 5407,229.5,False,18D,EmbraerE195-0005
705,342,7571,Passageiro 7546,266.43,False,4E,Boeing737-0003
706,896,9101,Passageiro 6428,148.86,True,2F,AirbusA320-0007
707,426,677,Passageiro 5056,229.74,False,18E,EmbraerE195-0002
708,361,7331,Passageiro 1986,281.24,False,12D,AirbusA320-0010
709,152,1547,Passageiro 8252,407.62,False,21A,AirbusA320-0001
710,80,9191,Passageiro 6157,128.32,True,1A,EmbraerE195-0005
711,1036,2938,Passageiro 9268,345.51,False,22D,Boeing737-0000
712,812,5558,Passageiro 9318,509.96,True,3C,Boeing737-0000
713,215,851,Passageiro 8715,252.37,False,20D,AirbusA320-0010
714,1022,6343,Passageiro 7956,339.21,False,21C,AirbusA320-0007
715,921,2206,Passageiro 8894,423.28,False,18A,Boeing737-0009
716,550,2145,Passageiro 9803,77.71,False,24F,Boeing737-0009
717,131,2511,Passageiro 3102,403.02,False,14E,EmbraerE195-0011
718,837,5160,Passageiro 4824,111.94,False,20C,Boeing737-0009
719,334,8002,Passageiro 7960,149.35,True,2E,Boeing737-0009
720,955,8916,Passageiro 4693,164.92,False,17F,Boeing737-0006
721,1010,6135,Passageiro 2518,261.98,False,25A,Boeing737-0009
722,401,7957,Passageiro 9033,781.3,True,2A,AirbusA320-0001
723,963,6779,Passageiro 9257,278.47,False,10C,AirbusA320-0004
724,574,6017,Passageiro 6221,162.43,False,15E,EmbraerE195-0011
725,520,6275,Passageiro 4471,224.84,False,5D,Boeing737-0006
726,1050,175,Passageiro 7046,399.62,False,12F,AirbusA320-0001
727,919,6499,Passageiro 2591,84.97,False,14F,EmbraerE195-0005
728,385,1574,Passageiro 9414,327.91,False,25B,EmbraerE195-0002
729,43,1959,Passageiro 3414,380.46,False,15B,AirbusA320-0004
730,505,6096,Passageiro 1321,723.79,True,2A,AirbusA320-0001
731,178,8559,Passageiro 8010,231.37,False,27F,EmbraerE195-0008
732,296,7507,Passageiro 4863,180.82,False,4B,AirbusA320-0004
733,433,1719,Passageiro 5209,99.39,False,29A,Boeing737-0009
734,998,7954,Passageiro 1903,665.8,True,2C,EmbraerE195-0002
735,974,8607,Passageiro 1511,374.58,False,14B,EmbraerE195-0005
736,568,5048,Passageiro 8042,157.55,False,19F,Boeing737-0006
